epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
261,5796.32,0.70418,1.03565,0.37755,0.89165,0.99615,0.98471,0.99474,0.77643,0.97692,0.96578,0.97068,0.60667,0.85303,1.29133,0.44191,0.87132,0.000808828,0.000808828,0.000808828
262,5818.15,0.69953,0.9935,0.3934,0.91523,0.99615,0.98351,0.99435,0.77747,0.97304,0.9607,0.96945,0.60266,0.84975,1.24171,0.44335,0.86974,0.000805528,0.000805528,0.000805528
263,5840.35,0.78873,0.97218,0.41674,0.9424,0.99448,0.98479,0.99456,0.78142,0.97528,0.96578,0.97138,0.58371,0.8383,1.27115,0.43159,0.86971,0.000802227,0.000802227,0.000802227
264,5862.51,0.65851,1.07725,0.36269,0.85348,0.99503,0.98479,0.99453,0.77953,0.97577,0.96578,0.9693,0.58707,0.85853,1.27545,0.43346,0.86865,0.000798926,0.000798926,0.000798926
265,5884.58,0.68132,0.93283,0.3804,0.8622,0.99503,0.98479,0.99453,0.77953,0.97577,0.96578,0.9693,0.58707,0.85853,1.27545,0.43346,0.86865,0.000795626,0.000795626,0.000795626
266,5906.71,0.70115,0.97783,0.37885,0.88755,0.98696,0.98479,0.99441,0.77308,0.96781,0.96578,0.97343,0.62177,0.87164,1.28664,0.43691,0.8723,0.000792325,0.000792325,0.000792325
267,5929.01,0.62932,0.92215,0.36055,0.85254,0.98779,0.98479,0.99451,0.78471,0.96867,0.96578,0.97293,0.60406,0.83534,1.32254,0.42295,0.86663,0.000789024,0.000789024,0.000789024
268,5951.07,0.644,0.89283,0.36194,0.85202,0.98846,0.98479,0.99447,0.78292,0.96567,0.96578,0.97261,0.58258,0.8302,1.36413,0.42048,0.86415,0.000785724,0.000785724,0.000785724
269,5973.13,0.66489,0.92554,0.38923,0.93577,0.9848,0.98523,0.99438,0.7868,0.9696,0.97011,0.97829,0.59003,0.82875,1.33241,0.41864,0.86551,0.000782423,0.000782423,0.000782423
270,5995.29,0.73831,0.9503,0.4206,0.94474,0.99614,0.982,0.99452,0.77345,0.97686,0.96322,0.97274,0.59891,0.87356,1.30951,0.43248,0.87668,0.000779122,0.000779122,0.000779122
271,6017.47,0.68559,0.96753,0.39092,0.86578,0.99564,0.98099,0.99432,0.76867,0.98213,0.96958,0.98388,0.60612,0.87448,1.3335,0.45338,0.8793,0.000775822,0.000775822,0.000775822
272,6039.59,0.64949,0.94848,0.3628,0.85615,0.9863,0.96198,0.99322,0.78605,0.97439,0.95057,0.98169,0.58269,0.83339,1.32016,0.44315,0.87491,0.000772521,0.000772521,0.000772521
273,6062.21,0.6603,0.95474,0.37484,0.86174,0.99174,0.94677,0.99247,0.79445,0.97891,0.93536,0.98085,0.58413,0.82399,1.26022,0.43587,0.87136,0.00076922,0.00076922,0.00076922
274,6084.3,0.6772,0.95126,0.37774,0.87487,0.99924,0.98099,0.99429,0.79161,0.98754,0.96958,0.98289,0.59685,0.83026,1.24982,0.43193,0.86872,0.00076592,0.00076592,0.00076592
275,6106.46,0.70501,1.03084,0.37601,0.857,0.99735,0.98099,0.99489,0.78693,0.97718,0.97687,0.98428,0.58618,0.85433,1.29537,0.43771,0.87141,0.000762619,0.000762619,0.000762619
276,6128.3,0.65745,0.96542,0.37835,0.8894,0.98113,0.98847,0.99444,0.78611,0.98548,0.95817,0.98394,0.5724,0.83425,1.29644,0.43941,0.86668,0.000759318,0.000759318,0.000759318
277,6150.31,0.63228,0.94169,0.36385,0.8535,0.9847,0.97878,0.99443,0.78984,0.97317,0.96534,0.97593,0.56912,0.81894,1.25896,0.43038,0.86254,0.000756018,0.000756018,0.000756018
278,6172.41,0.64938,0.95186,0.36553,0.85182,0.99234,0.96198,0.99418,0.77041,0.97666,0.94677,0.97492,0.59447,0.85084,1.30151,0.43614,0.86685,0.000752717,0.000752717,0.000752717
279,6194.44,0.69218,0.88877,0.4005,0.92327,0.97734,0.98391,0.99421,0.76785,0.96223,0.9687,0.97634,0.60588,0.88591,1.32954,0.45192,0.87107,0.000749417,0.000749417,0.000749417
280,6216.6,0.72358,0.91422,0.38926,0.90561,0.99174,0.97338,0.99372,0.79187,0.97176,0.95437,0.97074,0.60184,0.81184,1.26482,0.44269,0.85888,0.000746116,0.000746116,0.000746116
281,6238.6,0.63425,0.91478,0.36177,0.86506,0.99174,0.97338,0.99372,0.79187,0.97176,0.95437,0.97074,0.60184,0.81184,1.26482,0.44269,0.85888,0.000742815,0.000742815,0.000742815
282,6260.8,0.66367,0.95919,0.35977,0.8586,0.99114,0.97338,0.99388,0.79176,0.97867,0.96198,0.98254,0.60319,0.80577,1.22756,0.4339,0.85589,0.000739515,0.000739515,0.000739515
283,6283.21,0.61935,0.91876,0.3458,0.84516,0.98545,0.96958,0.99387,0.78706,0.96999,0.95437,0.97785,0.60365,0.82347,1.29622,0.44652,0.85737,0.000736214,0.000736214,0.000736214
284,6305.25,0.6937,0.93674,0.38108,0.90006,0.99301,0.97719,0.99376,0.79428,0.97821,0.96198,0.9776,0.60852,0.82674,1.27668,0.44008,0.86256,0.000732913,0.000732913,0.000732913
285,6327.58,0.66139,0.94759,0.3606,0.85229,0.99223,0.97076,0.9939,0.78823,0.98057,0.95967,0.98411,0.61668,0.84744,1.32252,0.44009,0.86918,0.000729613,0.000729613,0.000729613
286,6349.87,0.67013,0.92709,0.38037,0.89028,0.9927,0.96958,0.99386,0.78851,0.98442,0.96198,0.98751,0.60728,0.83615,1.29617,0.42569,0.86513,0.000726312,0.000726312,0.000726312
287,6372.07,0.64653,0.8725,0.3635,0.87219,0.98106,0.98479,0.99404,0.79017,0.96957,0.97338,0.98453,0.59065,0.82955,1.31177,0.42282,0.86456,0.000723011,0.000723011,0.000723011
288,6394.27,0.67125,0.9585,0.36405,0.88143,0.97723,0.98859,0.99433,0.7861,0.96592,0.97719,0.98314,0.60289,0.83042,1.26638,0.41858,0.86277,0.000719711,0.000719711,0.000719711
289,6416.25,0.66778,0.96753,0.37465,0.89257,0.98417,0.98479,0.99423,0.77508,0.97271,0.97338,0.98505,0.61231,0.85119,1.27324,0.43229,0.86881,0.00071641,0.00071641,0.00071641
290,6438.28,0.66651,0.91617,0.36114,0.84524,0.98544,0.98479,0.99385,0.78106,0.97006,0.96958,0.9814,0.59875,0.83201,1.27757,0.43836,0.86512,0.000713109,0.000713109,0.000713109
291,6460.3,0.62151,0.86126,0.36073,0.87038,0.98666,0.98479,0.99363,0.78627,0.97142,0.96958,0.9814,0.60404,0.80418,1.25251,0.43877,0.85924,0.000709809,0.000709809,0.000709809
292,6482.61,0.63335,0.92664,0.35416,0.84485,0.98849,0.98859,0.99396,0.79156,0.97697,0.97719,0.98415,0.61307,0.81031,1.20631,0.42282,0.85841,0.000706508,0.000706508,0.000706508
293,6504.57,0.64347,0.91603,0.36293,0.87035,0.98843,0.98479,0.9944,0.78692,0.97317,0.96958,0.97756,0.60728,0.81626,1.22102,0.42106,0.863,0.000703207,0.000703207,0.000703207
294,6526.6,0.61315,0.87672,0.34286,0.84386,0.98446,0.98479,0.99444,0.7798,0.96922,0.96958,0.97686,0.5942,0.83563,1.22522,0.42821,0.86648,0.000699907,0.000699907,0.000699907
295,6548.7,0.63028,0.89648,0.3505,0.86143,0.98851,0.98158,0.99459,0.79091,0.97704,0.97064,0.97644,0.58381,0.80498,1.17614,0.42353,0.86004,0.000696606,0.000696606,0.000696606
296,6570.81,0.69498,0.90104,0.38432,0.90729,0.98916,0.97719,0.99462,0.78894,0.96941,0.96958,0.97445,0.57514,0.8107,1.24558,0.42163,0.85841,0.000693305,0.000693305,0.000693305
297,6593,0.61863,0.92329,0.3493,0.85852,0.98916,0.97719,0.99462,0.78894,0.96941,0.96958,0.97445,0.57514,0.8107,1.24558,0.42163,0.85841,0.000690005,0.000690005,0.000690005
298,6615.02,0.65868,0.91389,0.37274,0.89249,0.9799,0.9924,0.99474,0.78549,0.96881,0.97338,0.97503,0.56969,0.81354,1.28002,0.42125,0.86044,0.000686704,0.000686704,0.000686704
299,6637.14,0.65367,0.92031,0.35112,0.8661,0.9939,0.98479,0.99481,0.79017,0.97855,0.96958,0.97511,0.58478,0.81269,1.23276,0.42121,0.85778,0.000683403,0.000683403,0.000683403
300,6659.15,0.62035,0.92451,0.34355,0.84798,0.99039,0.98859,0.99481,0.79474,0.97134,0.96958,0.96767,0.57094,0.81102,1.24446,0.40666,0.85807,0.000680103,0.000680103,0.000680103
301,6681.22,0.65978,0.8992,0.35483,0.86346,0.98941,0.98859,0.99481,0.78104,0.97304,0.96958,0.96623,0.5566,0.84942,1.33957,0.40686,0.85933,0.000676802,0.000676802,0.000676802
302,6703.56,0.65007,0.88474,0.35746,0.8764,0.99239,0.99121,0.99477,0.78491,0.97232,0.96958,0.96837,0.57511,0.82795,1.35086,0.39788,0.85843,0.000673501,0.000673501,0.000673501
303,6725.69,0.6259,0.91192,0.34728,0.83901,0.9921,0.9924,0.99477,0.7865,0.97947,0.97719,0.98004,0.60941,0.82217,1.25043,0.40578,0.85888,0.000670201,0.000670201,0.000670201
304,6747.82,0.63851,0.88267,0.37168,0.85539,0.99239,0.99229,0.99481,0.78873,0.97877,0.97719,0.9791,0.61932,0.84042,1.25531,0.41861,0.86352,0.0006669,0.0006669,0.0006669
305,6770.27,0.62993,0.86918,0.34831,0.85136,0.99113,0.9924,0.99485,0.78247,0.98305,0.98099,0.98925,0.60507,0.82951,1.3131,0.41492,0.86662,0.000663599,0.000663599,0.000663599
306,6792.33,0.60859,0.92671,0.34088,0.85417,0.99127,0.9924,0.99489,0.77539,0.9846,0.97246,0.98457,0.58528,0.83515,1.28592,0.41799,0.86669,0.000660299,0.000660299,0.000660299
307,6814.4,0.60257,0.92753,0.33045,0.83377,0.99618,0.991,0.99492,0.78748,0.98809,0.98099,0.9869,0.59106,0.8181,1.21614,0.40831,0.86365,0.000656998,0.000656998,0.000656998
308,6836.46,0.60951,0.91445,0.33541,0.86268,0.99019,0.98859,0.99481,0.79112,0.98096,0.97938,0.98406,0.60459,0.80109,1.19979,0.40518,0.85865,0.000653697,0.000653697,0.000653697
309,6858.49,0.59224,0.87879,0.33654,0.82254,0.99397,0.98479,0.99474,0.79253,0.98169,0.97338,0.98609,0.60535,0.81026,1.25529,0.40409,0.85868,0.000650397,0.000650397,0.000650397
310,6880.7,0.65128,0.84972,0.35938,0.91941,0.99442,0.98859,0.99466,0.78775,0.97147,0.96578,0.96843,0.5809,0.80707,1.26381,0.40145,0.86338,0.000647096,0.000647096,0.000647096
311,6902.78,0.68304,0.8579,0.36922,0.94612,0.99414,0.98859,0.99438,0.79705,0.97885,0.97338,0.98272,0.58336,0.78599,1.23938,0.39995,0.86043,0.000643795,0.000643795,0.000643795
312,6924.7,0.60253,0.90751,0.33492,0.84004,0.99592,0.98479,0.9942,0.789,0.98417,0.97338,0.98585,0.59543,0.79296,1.23114,0.40986,0.85653,0.000640495,0.000640495,0.000640495
313,6946.84,0.64062,0.89303,0.3571,0.85555,0.99592,0.98479,0.9942,0.789,0.98417,0.97338,0.98585,0.59543,0.79296,1.23114,0.40986,0.85653,0.000637194,0.000637194,0.000637194
314,6968.85,0.66121,0.87132,0.37531,0.90033,0.99236,0.9879,0.99419,0.79103,0.97708,0.97277,0.9825,0.60035,0.81198,1.2836,0.41216,0.85878,0.000633893,0.000633893,0.000633893
315,6990.88,0.61807,0.87652,0.35692,0.87796,0.98991,0.98859,0.99422,0.79639,0.97469,0.97338,0.98231,0.61882,0.80699,1.25338,0.4045,0.86123,0.000630593,0.000630593,0.000630593
316,7013.3,0.59571,0.868,0.33751,0.85839,0.99235,0.9869,0.99395,0.80216,0.98088,0.9755,0.98501,0.61692,0.78811,1.18346,0.40099,0.85851,0.000627292,0.000627292,0.000627292
317,7035.76,0.66294,0.82156,0.37311,0.89538,0.99228,0.97719,0.99391,0.80108,0.9807,0.96578,0.97997,0.6072,0.79269,1.19705,0.4167,0.85883,0.000623991,0.000623991,0.000623991
318,7057.79,0.62351,0.91415,0.33711,0.84177,0.99486,0.98099,0.99447,0.79696,0.97926,0.96578,0.97765,0.61256,0.80534,1.22793,0.40912,0.8577,0.000620691,0.000620691,0.000620691
319,7079.77,0.65104,0.83418,0.36025,0.91111,0.98391,0.9924,0.99443,0.79235,0.96693,0.97338,0.9782,0.62376,0.82368,1.19801,0.4209,0.85875,0.00061739,0.00061739,0.00061739
320,7101.93,0.62959,0.86192,0.34122,0.84437,0.98354,0.9924,0.99435,0.78754,0.96847,0.97719,0.98318,0.62519,0.81781,1.21628,0.42533,0.85807,0.000614089,0.000614089,0.000614089
321,7124.05,0.62221,0.87088,0.34367,0.84901,0.98428,0.9924,0.99427,0.79664,0.9692,0.97719,0.98288,0.59514,0.80487,1.22016,0.41054,0.85615,0.000610789,0.000610789,0.000610789
322,7146.24,0.61819,0.84288,0.3403,0.86225,0.98429,0.9924,0.99431,0.79638,0.97673,0.98479,0.98738,0.58602,0.81552,1.2228,0.41139,0.85694,0.000607488,0.000607488,0.000607488
323,7168.26,0.63771,0.88101,0.35122,0.8679,0.98404,0.9924,0.99458,0.79026,0.97271,0.98099,0.98431,0.61714,0.82628,1.19928,0.41243,0.86226,0.000604187,0.000604187,0.000604187
324,7190.68,0.63587,0.82987,0.36032,0.88159,0.98704,0.9924,0.99466,0.78285,0.9757,0.98099,0.98547,0.63148,0.85327,1.19699,0.42441,0.86693,0.000600887,0.000600887,0.000600887
325,7212.74,0.64731,0.89175,0.34768,0.84467,0.98697,0.9924,0.9947,0.78466,0.97941,0.98479,0.98853,0.62141,0.85255,1.26378,0.42657,0.86892,0.000597586,0.000597586,0.000597586
326,7234.74,0.6209,0.89986,0.34621,0.85506,0.98729,0.9924,0.99477,0.7997,0.96826,0.97338,0.9786,0.60347,0.80846,1.27517,0.41797,0.8599,0.000594286,0.000594286,0.000594286
327,7256.81,0.6424,0.8491,0.35625,0.87909,0.99059,0.9924,0.99481,0.80553,0.97534,0.97719,0.98216,0.59987,0.79918,1.24762,0.42316,0.85561,0.000590985,0.000590985,0.000590985
328,7278.77,0.63405,0.90372,0.35309,0.85851,0.99235,0.98661,0.99466,0.80464,0.97706,0.97186,0.98146,0.61286,0.79455,1.2004,0.42122,0.85787,0.000587684,0.000587684,0.000587684
329,7300.74,0.6062,0.84004,0.34048,0.84704,0.99235,0.98661,0.99466,0.80464,0.97706,0.97186,0.98146,0.61286,0.79455,1.2004,0.42122,0.85787,0.000584384,0.000584384,0.000584384
330,7322.94,0.60726,0.83423,0.33302,0.83653,0.99761,0.97338,0.99459,0.79739,0.98174,0.95817,0.98103,0.62696,0.8412,1.22954,0.43449,0.8661,0.000581083,0.000581083,0.000581083
331,7345.35,0.63884,0.8725,0.3441,0.84813,0.99612,0.97517,0.99437,0.79492,0.98835,0.96756,0.98818,0.62752,0.86925,1.2372,0.44546,0.87006,0.000577782,0.000577782,0.000577782
332,7367.42,0.62558,0.83696,0.34949,0.87372,0.98333,0.97338,0.99414,0.79823,0.97028,0.96198,0.98715,0.62463,0.8263,1.19,0.43252,0.86064,0.000574482,0.000574482,0.000574482
333,7389.46,0.62489,0.85038,0.34451,0.86542,0.97265,0.98099,0.99383,0.80418,0.96134,0.96958,0.98543,0.61341,0.79909,1.18574,0.42281,0.85355,0.000571181,0.000571181,0.000571181
334,7411.43,0.59211,0.84631,0.32404,0.84133,0.96858,0.98859,0.99379,0.80165,0.95741,0.97719,0.98657,0.61401,0.78942,1.22822,0.41906,0.85082,0.00056788,0.00056788,0.00056788
335,7433.46,0.58158,0.77517,0.33539,0.84849,0.98665,0.97719,0.99401,0.79402,0.95152,0.97012,0.97662,0.60604,0.80703,1.32114,0.41797,0.85493,0.00056458,0.00056458,0.00056458
336,7455.59,0.595,0.88367,0.32319,0.82902,0.9885,0.9805,0.99391,0.79619,0.97317,0.96546,0.98106,0.62082,0.82528,1.36073,0.42845,0.85893,0.000561279,0.000561279,0.000561279
337,7477.74,0.60654,0.83532,0.32815,0.84425,0.98581,0.98859,0.99398,0.80166,0.97064,0.97338,0.9807,0.62079,0.81007,1.27023,0.42335,0.85718,0.000557978,0.000557978,0.000557978
338,7499.78,0.60654,0.88153,0.344,0.84367,0.98858,0.9877,0.99415,0.80152,0.97717,0.97634,0.98129,0.61328,0.79741,1.2212,0.41819,0.85399,0.000554678,0.000554678,0.000554678
339,7521.76,0.62756,0.8339,0.3477,0.87728,0.98859,0.98839,0.99436,0.7963,0.96958,0.96944,0.96584,0.59188,0.79348,1.20292,0.40542,0.8507,0.000551377,0.000551377,0.000551377
340,7544,0.5896,0.83601,0.31985,0.82805,0.98835,0.98479,0.99444,0.80089,0.97299,0.96958,0.97885,0.60293,0.78215,1.15709,0.39629,0.85338,0.000548076,0.000548076,0.000548076
341,7566.01,0.65005,0.8321,0.36026,0.89395,0.9928,0.97338,0.99405,0.80136,0.98084,0.96198,0.984,0.63242,0.79158,1.14428,0.40976,0.85612,0.000544776,0.000544776,0.000544776
342,7588.34,0.65015,0.8467,0.35215,0.86765,0.96864,0.98099,0.99337,0.80038,0.9573,0.96958,0.98294,0.63786,0.80263,1.16693,0.42522,0.85504,0.000541475,0.000541475,0.000541475
343,7610.59,0.58613,0.8148,0.33432,0.85167,0.9628,0.98859,0.99131,0.80137,0.94795,0.97338,0.97553,0.60449,0.79607,1.22674,0.43327,0.85208,0.000538174,0.000538174,0.000538174
344,7632.6,0.58249,0.81189,0.33469,0.8673,0.96653,0.98832,0.98814,0.79471,0.94795,0.9694,0.96772,0.58238,0.79864,1.23071,0.44147,0.85207,0.000534874,0.000534874,0.000534874
345,7654.52,0.61524,0.82158,0.36009,0.87037,0.96653,0.98832,0.98814,0.79471,0.94795,0.9694,0.96772,0.58238,0.79864,1.23071,0.44147,0.85207,0.000531573,0.000531573,0.000531573
346,7676.48,0.57563,0.81025,0.32532,0.84643,0.96222,0.98859,0.98974,0.80024,0.9474,0.97338,0.97646,0.60152,0.79184,1.16967,0.43428,0.85445,0.000528272,0.000528272,0.000528272
347,7698.63,0.61173,0.86357,0.33091,0.83426,0.96291,0.98722,0.99176,0.80124,0.94438,0.9683,0.97341,0.60608,0.79405,1.17474,0.41659,0.85597,0.000524972,0.000524972,0.000524972
348,7720.81,0.61578,0.83218,0.34053,0.88169,0.96936,0.98099,0.99303,0.79542,0.95802,0.96958,0.98447,0.60592,0.80847,1.18993,0.41878,0.85538,0.000521671,0.000521671,0.000521671
349,7742.88,0.61164,0.87266,0.3263,0.83889,0.97814,0.98099,0.99349,0.79789,0.96677,0.96958,0.9848,0.62077,0.80479,1.17214,0.41887,0.85324,0.00051837,0.00051837,0.00051837
350,7764.91,0.59165,0.82269,0.33294,0.87048,0.98843,0.98099,0.9942,0.80782,0.9764,0.96958,0.98488,0.61884,0.78694,1.14176,0.41259,0.8506,0.00051507,0.00051507,0.00051507
351,7786.88,0.60362,0.82136,0.34304,0.88054,0.99071,0.98099,0.99429,0.80522,0.97535,0.96578,0.98125,0.61244,0.79013,1.18913,0.41141,0.85175,0.000511769,0.000511769,0.000511769
352,7809.37,0.60815,0.87037,0.32446,0.82516,0.99232,0.982,0.9941,0.80043,0.97695,0.96697,0.98252,0.61136,0.80412,1.22443,0.42115,0.85744,0.000508468,0.000508468,0.000508468
353,7831.45,0.58785,0.80193,0.3283,0.84717,0.98851,0.98142,0.99425,0.8061,0.97319,0.96621,0.98252,0.62926,0.79671,1.1868,0.41428,0.85651,0.000505168,0.000505168,0.000505168
354,7853.56,0.63134,0.81936,0.33528,0.84984,0.98852,0.98257,0.99429,0.81052,0.97323,0.96751,0.98214,0.63625,0.79383,1.16465,0.41573,0.85412,0.000501867,0.000501867,0.000501867
355,7875.94,0.60952,0.7807,0.3389,0.85769,0.98854,0.98401,0.99428,0.80469,0.96946,0.96546,0.9766,0.63163,0.79735,1.19885,0.41235,0.84986,0.000498566,0.000498566,0.000498566
356,7898.25,0.61516,0.8293,0.33423,0.85534,0.98975,0.98479,0.99404,0.79931,0.97435,0.96958,0.9816,0.63668,0.8087,1.19896,0.41295,0.85892,0.000495266,0.000495266,0.000495266
357,7920.75,0.59854,0.80719,0.33774,0.86537,0.99147,0.98479,0.99389,0.79866,0.97992,0.97338,0.98439,0.62927,0.80921,1.17829,0.41875,0.85716,0.000491965,0.000491965,0.000491965
358,7942.9,0.59007,0.77176,0.33634,0.85074,0.99233,0.98443,0.99397,0.80121,0.98084,0.97302,0.98427,0.61816,0.7907,1.18463,0.4162,0.8531,0.000488664,0.000488664,0.000488664
359,7964.93,0.57289,0.77073,0.32202,0.85228,0.99239,0.99123,0.99431,0.80579,0.98097,0.9799,0.98472,0.62206,0.78831,1.19717,0.40876,0.85358,0.000485364,0.000485364,0.000485364
360,7986.9,0.57866,0.83283,0.32145,0.84207,0.98856,0.9924,0.99431,0.79661,0.97719,0.98099,0.98435,0.62357,0.8006,1.2395,0.40326,0.85303,0.000482063,0.000482063,0.000482063
361,8008.8,0.61207,0.81729,0.33699,0.86069,0.98856,0.9924,0.99431,0.79661,0.97719,0.98099,0.98435,0.62357,0.8006,1.2395,0.40326,0.85303,0.000478762,0.000478762,0.000478762
362,8030.74,0.58655,0.85597,0.31939,0.83479,0.98863,0.99166,0.99416,0.80069,0.97347,0.97648,0.98122,0.61665,0.79217,1.26034,0.40959,0.85367,0.000475462,0.000475462,0.000475462
363,8053.02,0.59873,0.84878,0.32402,0.82852,0.9916,0.98479,0.99392,0.80376,0.97648,0.96958,0.98105,0.61759,0.77622,1.22579,0.40936,0.85027,0.000472161,0.000472161,0.000472161
364,8075.15,0.57795,0.81375,0.32515,0.84439,0.97747,0.9898,0.99393,0.80677,0.96245,0.97465,0.98112,0.62922,0.77441,1.18203,0.41056,0.85227,0.00046886,0.00046886,0.00046886
365,8097.2,0.5765,0.84218,0.31116,0.8307,0.98224,0.97719,0.99401,0.80162,0.96821,0.96198,0.98122,0.614,0.79085,1.22343,0.42213,0.85259,0.00046556,0.00046556,0.00046556
366,8119.34,0.58126,0.77482,0.32844,0.8447,0.97241,0.98479,0.99386,0.79787,0.9649,0.97719,0.98738,0.61951,0.8099,1.27683,0.42911,0.85436,0.000462259,0.000462259,0.000462259
367,8141.43,0.57727,0.81229,0.32512,0.8463,0.97378,0.98845,0.99406,0.80102,0.96254,0.97704,0.98342,0.61607,0.80164,1.24475,0.42868,0.85468,0.000458958,0.000458958,0.000458958
368,8163.56,0.59688,0.84519,0.32514,0.8377,0.98826,0.98479,0.99441,0.7983,0.97682,0.97338,0.98396,0.62682,0.80383,1.23058,0.41594,0.85621,0.000455658,0.000455658,0.000455658
369,8185.63,0.56613,0.81142,0.32155,0.84193,0.98827,0.98859,0.99459,0.80146,0.97303,0.97338,0.97819,0.61045,0.80975,1.27671,0.40196,0.8585,0.000452357,0.000452357,0.000452357
370,8207.65,0.61108,0.79144,0.33736,0.88628,0.98863,0.99169,0.99481,0.79809,0.97334,0.97338,0.97863,0.611,0.81032,1.29279,0.39706,0.85849,0.000449056,0.000449056,0.000449056
371,8229.76,0.6032,0.84842,0.32475,0.83679,0.98863,0.99164,0.99477,0.79944,0.97726,0.98023,0.98528,0.6213,0.78475,1.21527,0.39231,0.85361,0.000445756,0.000445756,0.000445756
372,8251.77,0.58954,0.83045,0.32598,0.86123,0.99615,0.98449,0.99477,0.79745,0.98461,0.97313,0.98613,0.64339,0.78923,1.19605,0.39685,0.85111,0.000442455,0.000442455,0.000442455
373,8273.66,0.62086,0.7521,0.3699,0.92613,0.99238,0.98986,0.99485,0.79698,0.98475,0.98241,0.98738,0.64681,0.7896,1.19196,0.39462,0.85228,0.000439154,0.000439154,0.000439154
374,8295.66,0.59515,0.84266,0.32958,0.83835,0.9848,0.98529,0.99474,0.80049,0.9696,0.97025,0.98233,0.62293,0.78584,1.23408,0.40556,0.8509,0.000435854,0.000435854,0.000435854
375,8317.69,0.56233,0.86714,0.31343,0.82832,0.97914,0.9924,0.99458,0.79554,0.96038,0.97338,0.97478,0.60836,0.79258,1.25166,0.41704,0.85006,0.000432553,0.000432553,0.000432553
376,8339.82,0.59556,0.82978,0.32048,0.83868,0.98074,0.9924,0.9947,0.80392,0.96571,0.97719,0.97943,0.61844,0.76645,1.18869,0.41288,0.84612,0.000429253,0.000429253,0.000429253
377,8361.85,0.58986,0.78937,0.3269,0.85179,0.98074,0.9924,0.9947,0.80392,0.96571,0.97719,0.97943,0.61844,0.76645,1.18869,0.41288,0.84612,0.000425952,0.000425952,0.000425952
378,8383.9,0.57873,0.82607,0.3169,0.83112,0.99618,0.99162,0.99492,0.80407,0.9809,0.97641,0.9794,0.64136,0.7677,1.12392,0.39757,0.84698,0.000422651,0.000422651,0.000422651
379,8406.04,0.6156,0.84376,0.32693,0.83239,0.99617,0.9924,0.99489,0.80236,0.98085,0.97719,0.97973,0.64681,0.79253,1.1265,0.40042,0.85136,0.000419351,0.000419351,0.000419351
380,8428.37,0.58029,0.78424,0.33747,0.87194,0.99281,0.98859,0.99485,0.79624,0.97735,0.97338,0.97919,0.64846,0.80294,1.16817,0.40272,0.85516,0.00041605,0.00041605,0.00041605
381,8450.55,0.60295,0.76838,0.34015,0.87431,0.99571,0.98859,0.99481,0.79395,0.9765,0.96958,0.97567,0.63075,0.79876,1.23007,0.40024,0.85518,0.000412749,0.000412749,0.000412749
382,8472.71,0.54042,0.76482,0.31199,0.86151,0.99579,0.98859,0.99477,0.8012,0.97662,0.96958,0.97582,0.62875,0.77487,1.18925,0.38771,0.85238,0.000409449,0.000409449,0.000409449
383,8494.9,0.5885,0.80175,0.32282,0.85016,0.99614,0.98859,0.99485,0.8004,0.98081,0.97338,0.9765,0.63986,0.78419,1.18271,0.39222,0.84906,0.000406148,0.000406148,0.000406148
384,8516.86,0.55188,0.76911,0.31447,0.8561,0.99561,0.98859,0.99477,0.80028,0.98026,0.97338,0.97689,0.65232,0.78952,1.19545,0.39454,0.85073,0.000402847,0.000402847,0.000402847
385,8539.23,0.56805,0.78303,0.31713,0.84803,0.99617,0.98797,0.9947,0.80884,0.98467,0.97662,0.98484,0.63804,0.77215,1.22988,0.39361,0.8488,0.000399547,0.000399547,0.000399547
386,8561.27,0.5762,0.81569,0.32398,0.84842,0.99369,0.98479,0.99459,0.80714,0.97445,0.96578,0.97228,0.6213,0.77176,1.23039,0.40567,0.84863,0.000396246,0.000396246,0.000396246
387,8583.43,0.56919,0.7958,0.32129,0.84704,0.99213,0.98859,0.99452,0.81294,0.97676,0.97338,0.97818,0.63691,0.75901,1.18189,0.40238,0.84758,0.000392945,0.000392945,0.000392945
388,8605.62,0.55182,0.80369,0.31393,0.84701,0.98857,0.98635,0.99448,0.81009,0.97334,0.97186,0.97606,0.63018,0.76061,1.17332,0.40455,0.84777,0.000389645,0.000389645,0.000389645
389,8627.61,0.56329,0.8077,0.32334,0.87433,0.98455,0.98859,0.99432,0.80922,0.97313,0.97719,0.98488,0.6152,0.75964,1.19598,0.40538,0.84905,0.000386344,0.000386344,0.000386344
390,8649.76,0.59362,0.80391,0.32438,0.84936,0.98475,0.98213,0.99432,0.80914,0.97331,0.97072,0.98386,0.6139,0.76988,1.21528,0.40985,0.85292,0.000383043,0.000383043,0.000383043
391,8671.81,0.54596,0.7806,0.30807,0.82256,0.98484,0.98787,0.99455,0.80343,0.97347,0.97658,0.98379,0.62594,0.77151,1.18915,0.40356,0.85076,0.000379743,0.000379743,0.000379743
